Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-001,Source record,EPH-0028,1990 Haro Invert,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0028/,INCLUDED WITH ATTRIBUTION,Reconstruction should be compared against official scan before exact-copy or specification claims are elevated.
PKR-CLM-001,Source record,EPH-0029,1990 Haro Shredder,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0029/,OPEN — locate original catalog page,"The advanced registry lists the model, but a dedicated catalog page was not recovered in this pass."
PKR-CLM-001,Source record,EPH-0030,1991 Haro/Fusion catalog offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0030/,INCLUDED — mailer object,"Period publication exposes the offer; retain as promotional ephemera, not as the catalog itself."
PKR-CLM-001,Source record,EPH-0031,Ashtabula component catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0031/,EXACT ID RECOVERED,Two technical discussions independently cite reference 5027; the edition date remains approximate.
PKR-CLM-001,Source record,EPH-0032,Ashtabula crank length range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0032/,INCLUDED WITH ATTRIBUTION,"This is an externally interpreted catalog fact, not direct page transcription in this research route."
PKR-CLM-001,Source record,EPH-0033,Ashtabula fork sizing and 6-3/4-inch steerer discussion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0033/,INCLUDED WITH ATTRIBUTION,Technical interpretation depends on the cited discussion; retain attribution and do not generalize beyond the described page.
PKR-CLM-001,Source record,EPH-0034,Mongoose 1979/80 catalog — Ashtabula one-piece cranks,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0034/,INCLUDED — visual page inspected,"Page image was inspected in this research sequence. It corroborates product presence, not the edition/date of reference 5027."
PKR-CLM-001,Source record,EPH-0035,Mongoose 1976–77 accessories — Ashtabula/Cecor pedals,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0035/,INCLUDED — visual page inspected,Page image was inspected; exact OEM/branding relationship requires separate corporate verification.
PKR-CLM-001,Source record,EPH-0036,1978 Redline product catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0036/,INCLUDED WITH ATTRIBUTION,Current historical archive summarizes the catalog; original page structure and BMXMuseum ID remain open.
PKR-CLM-001,Source record,EPH-0037,First Red Line magazine advertisement featuring John Palfreyman,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0037/,OPEN — exact issue/page,"USA BMX supports the rider/ad relationship; publication, issue, page and product still require recovery."
PKR-CLM-001,Source record,EPH-0038,RL 20 II Prostyler first dedicated freestyle kit,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0038/,INCLUDED WITH ATTRIBUTION,Modern historical page summarizes the launch; period advertisement/catalog page remains to be located.
PKR-CLM-001,Source record,EPH-0039,Vintage Mongoose catalog and dealer-price archive,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0039/,INCLUDED — discovery hub,Archive stewardship does not automatically grant republication rights for each scan.
PKR-CLM-001,Source record,EPH-0040,1976–77 Bicycle and Components Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0040/,INCLUDED — page inspected,Page images may be inspected for facts; the scan is not embedded or republished.
PKR-CLM-001,Source record,EPH-0041,1979/80 Bicycle and Components Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0041/,INCLUDED — page inspected,Catalog date is printed on cover; page-specific claims remain tied to inspected pages.
PKR-CLM-001,Source record,EPH-0042,1985 Repco price list — Mongoose and parts,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0042/,INCLUDED WITH CURRENCY CAUTION,Public summary exposes selected prices; currency is likely AUD from Australian context but should be verified from the scan.
PKR-CLM-001,Source record,EPH-0043,PK Ripper late-1970s debut,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0043/,INCLUDED WITH ATTRIBUTION,"Current marketing history supports a broad debut claim, not an exact first advertisement or catalog page."
PKR-CLM-001,Source record,EPH-0044,Perry Kramer initials on PK Ripper,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0044/,INCLUDED — relationship evidence,First-person statement supports the relationship; catalog/advertisement evidence remains separate.
PKR-CLM-001,Source record,EPH-0045,Silver Streak team advertisement and product naming,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0045/,INCLUDED — campaign object,Repeated issues support campaign continuity; exact original US placement and complete copy are not reproduced.
PKR-CLM-001,Source record,EPH-0046,Free Diamond Back and Pro Star info pack and decal,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0046/,INCLUDED — mailer/flyer lead,The offer is visible in multiple issues; contents of the pack are not recovered in this pass.
PKR-CLM-001,Source record,EPH-0047,First Torker advertisement in BMX Weekly,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0047/,OPEN — period issue/page,Official Torker history supplies the date; period issue/page and exact image remain to be recovered.
PKR-CLM-001,Source record,EPH-0048,Fullerton-era Torker model archive,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0048/,INCLUDED — discovery and verification hub,Modern official synthesis draws from BMXMuseum and period magazines; each underlying claim should retain source attribution.
PKR-CLM-001,Source record,EPH-0049,1979 National Number One team / 1980 world-pro chronology,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0049/,INCLUDED WITH ATTRIBUTION,Modern historical synthesis should be cross-checked against period result and team-ad objects.
PKR-CLM-001,Source record,EPH-0050,Pontin's BMX Open Championships & Trade Exhibition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0050/,INCLUDED — exact dates/venue,People: Mike Pardon; Andy Preston (freestyle demos referenced in surrounding promotion); Venue: Pontin's Middleton Tower Holiday Centre; Offer: Booking and trade forms offered; race weekend over three dates
PKR-CLM-001,Source record,EPH-0051,Lee Cooper BMX Indoor Grand Prix pre-registration,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0051/,INCLUDED — exact dates pending,People: Rider roster not fully extracted; Venue: Pickett's Lock Centre; Offer: Coupon requested latest information and pre-registration forms
PKR-CLM-001,Source record,EPH-0052,AFA Expert & Pro Contest — Austin,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0052/,INCLUDED,People: Dennis McCoy; Robert Peterson; Rick Allison; other pros; Venue: Austin City Coliseum; Offer: Pre-registration only; expert and pro classes
PKR-CLM-001,Source record,EPH-0053,BMX Plus! / GT Hide-A-Contest,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0053/,INCLUDED — prize details open,People: Not applicable; Venue: Mail-in entry; Offer: No purchase necessary; mail-in form with published deadline and drawing date
PKR-CLM-001,Source record,EPH-0054,Diamond Back and Pro Star Info Pack & Decal,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0054/,INCLUDED — contents unresolved,People: Diamond Back factory team / Harry Leary context in campaign copy; Venue: Direct-to-factory mail request; Offer: Free info pack and decal offered
PKR-CLM-001,Source record,EPH-0055,1991 Haro/Fusion catalog request,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0055/,INCLUDED,People: Not applicable; Venue: Mail request; Offer: Send $2 for a 1991 catalog
PKR-CLM-001,Source record,EPH-0056,Send SAE for price list and free sticker,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0056/,INCLUDED WITH LIMITS,People: Not applicable; Venue: Mail-order dealer advertisement; Offer: Self-addressed envelope for price list and free sticker
PKR-CLM-001,Source record,EPH-0057,"Ramp Jam — Moorhead, Minnesota",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0057/,INCLUDED — venue open,People: Ramp riders; Venue: Venue not exposed in indexed text; Offer: Contact Rob Staiger for information
PKR-CLM-001,Source record,EPH-0058,DYNO Tour promotional stop listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0058/,INCLUDED — stops pending,People: Tour riders not fully extracted; Venue: Multiple stops; exact venues not itemized; Offer: Publicity listing of stops and route context
PKR-CLM-001,Source record,EPH-0059,Diamond Back Silver Streak free draw at Lee Cooper event,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0059/,INCLUDED,People: Event attendees; Venue: Lee Cooper BMX Indoor Grand Prix context; Offer: Free draw each day for riders attending
PKR-CLM-001,Source record,EPH-0060,Langsett Cycles BMX product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0060/,INCLUDED — deeper transcription deferred,People: Not applicable; Venue: Langsett Cycles; Offer: Retail prices and carriage terms; broad product inventory
PKR-CLM-001,Source record,EPH-0061,SR Cycles product and team promotion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0061/,INCLUDED,People: SR Jets; Venue: SR Cycles; Offer: Free SR Jets race shirt with each bike bought through end of October; money-order hold offer
PKR-CLM-001,Source record,EPH-0062,Midlands Cycles BMX mail-order special offers,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0062/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0063,Serval Marketing BMX product list and recommended-prices offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0063/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0064,Strongs Cycles Kuwahara and Red Line frame/component advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0064/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0065,Gecko BMX product range and free Redline/Kuwahara patch offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0065/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0066,Hotshot BMX complete-bike special and free price-list/sticker offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0066/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0067,BMX Action Bike London Dungeon caption competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0067/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0068,BMX Action Bike GT Pro 4 bicycle giveaway,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0068/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0069,Kenda Karate free sticker mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0069/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0070,BMX Action Bike track and club list mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0070/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0071,SJK Hurricane complete bike and frame-kit advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0071/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0072,CAMM Power Stem dealer advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0072/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0073,Diamond Back Silver Streak test report and projected retail price,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0073/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0074,UKBMX membership and racing-licence application form,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0074/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0075,BMX Action Bike back-issue mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0075/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0076,Stronglite prototype frame and fork announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0076/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0077,Prolite racing helmet retailer offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0077/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0078,Pacer racing gloves retailer offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0078/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0079,BMX Action Bike assorted sticker packet offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0079/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0080,MX 1000 brake-pair and BMX catalogue offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0080/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-001,Source record,EPH-0081,Stadium Cycles Atomic Star range advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0081/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0082,Ron Kitching BMX component-distributor brand list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0082/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0083,Raleigh Raceline event-listing service,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0083/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0084,Halfords free BMX jersey promotion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0084/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0085,Hotshot BMX complete-bike special and petrol bonus,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0085/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0086,Hotshot free price-list and sticker mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0086/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0087,Guisborough national race report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0087/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0088,Diamond Back northern-team sponsorship notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0088/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0089,GT Pro 4 road and race test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0089/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0090,GT Pro 4 specification sheet,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0090/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
